"UF";"Cargo";"Nr";"Candidato";"Partido";"Coligação";"Situação";"Votação";"% Válidos";
"";"";"17000";"NAUMI GOMES DE AMORIM";"PSL";"PRB / PT / PTB / PSL / PHS / PV / PSD / SD / PROS";"Eleito por QP";"46.836";"1,05"
"";"";"55455";"ESMERINO OLIVEIRA ARRUDA COELHO JÚNIOR";"PSD";"PRB / PT / PTB / PSL / PHS / PV / PSD / SD / PROS";"Eleito por QP";"46.179";"1,03"
"";"";"90333";"MIRIAN DE ALMEIDA RODRIGUES SOBREIRA";"PROS";"PRB / PT / PTB / PSL / PHS / PV / PSD / SD / PROS";"Eleito por QP";"44.451";"0,99"
"";"";"13123";"ELMANO DE FREITAS DA COSTA";"PT";"PRB / PT / PTB / PSL / PHS / PV / PSD / SD / PROS";"Eleito por QP";"44.292";"0,99"
"";"";"27022";"FRANCISCO ELY AGUIAR ALVES";"PSDC";"PTN / PPS / PSDC";"Eleito por QP";"41.632";"0,93"
"";"";"31234";"AGOSTINHO FREDERICO CARMO GOMES";"PHS";"PRB / PT / PTB / PSL / PHS / PV / PSD / SD / PROS";"Eleito por média";"41.561";"0,93"
"";"";"15777";"SILVANA OLIVEIRA DE SOUSA";"PMDB";"PMDB / PR / DEM / PRP / PSDB";"Eleito por QP";"41.449";"0,93"
"";"";"11333";"JOAQUIM NORONHA MOTA FILHO";"PP";"PT do B / PMN / PP";"Eleito por QP";"38.751";"0,87"
"";"";"15150";"CARLOMANO GOMES MARQUES";"PMDB";"PMDB / PR / DEM / PRP / PSDB";"Eleito por QP";"37.422";"0,84"
"";"";"15640";"WALTER LIMA FROTA CAVALCANTE";"PMDB";"PMDB / PR / DEM / PRP / PSDB";"Eleito por QP";"33.094";"0,74"
"";"";"44789";"MARIA BETHROSE FONTENELE ARAÚJO";"PRP";"PMDB / PR / DEM / PRP / PSDB";"Eleito por QP";"31.666";"0,71"
"";"";"45655";"CARLOS MATOS LIMA";"PSDB";"PMDB / PR / DEM / PRP / PSDB";"Eleito por QP";"29.036";"0,65"
"";"";"65100";"CARLOS FELIPE SARAIVA BEZERRA";"PC do B";"PC do B";"Eleito por média";"28.881";"0,65"
"";"";"15610";"AUDIC CAVALCANTE MOTA DIAS";"PMDB";"PMDB / PR / DEM / PRP / PSDB";"Eleito por média";"28.509";"0,64"
"";"";"20222";"BRUNO TORQUATO PEDROSA";"PSC";"PSC";"Eleito por QP";"27.793";"0,62"
"";"";"12999";"RAIMUNDO NONATO FERREIRA ARAGÃO";"PDT";"PDT";"Eleito por QP";"27.607";"0,62"
"";"";"23123";"TOMAZ HOLANDA DE LIMA";"PPS";"PTN / PPS / PSDC";"Eleito por QP";"25.875";"0,58"
"";"";"11234";"JOSE AILTON DE SOUSA BRASIL";"PP";"PT do B / PMN / PP";"Eleito por QP";"25.401";"0,57"
"";"";"19789";"JULIO CESAR COSTA LIMA JUNIOR";"PTN";"PTN / PPS / PSDC";"Eleito por média";"23.624";"0,53"
"";"";"";"";"";"";"";"2.613.836";""
"";"";"";"";"";"";"";"2.613.836";""
"ES";"Deputado Estadual";"23000";"AMARO ROCHA NASCIMENTO NETO";"PPS";"PSB / PPS / PSD / PMN";"Eleito por QP";"55.408";"2,93"
"";"";"25100";"THEODORICO DE ASSIS FERRAÇO";"DEM";"PMDB / PEN / DEM";"Eleito por QP";"49.366";"2,61"
"";"";"15100";"HÉRCULES SILVEIRA";"PMDB";"PMDB / PEN / DEM";"Eleito por QP";"43.795";"2,31"
"";"";"12600";"JOSIAS MARIO DA VITORIA";"PDT";"PDT / PT";"Eleito por QP";"40.090";"2,12"
"";"";"15555";"GUERINO LUIZ ZANON";"PMDB";"PMDB / PEN / DEM";"Eleito por QP";"38.643";"2,04"
"";"";"40100";"JOSE EUSTAQUIO DE FREITAS";"PSB";"PSB / PPS / PSD / PMN";"Eleito por QP";"33.945";"1,79"
"";"";"13333";"HONORIO JOSE DE SIQUEIRA";"PT";"PDT / PT";"Eleito por QP";"29.991";"1,58"
"";"";"15123";"ALEXANDRE MARCELO COUTINHO SANTOS";"PMDB";"PMDB / PEN / DEM";"Eleito por QP";"28.234";"1,49"
"";"";"13690";"JOSE CARLOS NUNES DA SILVA";"PT";"PDT / PT";"Eleito por QP";"26.740";"1,41"
"";"";"22300";"GILSON DOS SANTOS LOPES FILHO";"PR";"PR / PV / PSC / PPL";"Eleito por QP";"25.749";"1,36"
"";"";"25123";"EDSON FIGUEIREDO MAGALHÃES";"DEM";"PMDB / PEN / DEM";"Eleito por QP";"24.974";"1,32"
"";"";"15500";"LUZIA ALVES TOLEDO";"PMDB";"PMDB / PEN / DEM";"Eleito por QP";"24.375";"1,29"
"";"";"51555";"RAFAEL FAVATTO GARCIA";"PEN";"PMDB / PEN / DEM";"Eleito por média";"23.383";"1,24"
"";"";"13123";"RODRIGO COELHO DO CARMO";"PT";"PDT / PT";"Eleito por QP";"23.201";"1,23"
"";"";"12444";"EUCLERIO DE AZEVEDO SAMPAIO JUNIOR";"PDT";"PDT / PT";"Eleito por média";"23.033";"1,22"
"";"";"44300";"HUDSON SOARES LEAL";"PRP";"PRP / PROS";"Eleito por QP";"22.180";"1,17"
"";"";"33800";"JANETE SANTOS DE SÁ";"PMN";"PSB / PPS / PSD / PMN";"Eleito por QP";"21.999";"1,16"
"";"";"40011";"BRUNO LAMAS SILVA";"PSB";"PSB / PPS / PSD / PMN";"Eleito por QP";"19.809";"1,05"
"";"";"43456";"GILDEVAN ALVES FERNANDES";"PV";"PR / PV / PSC / PPL";"Eleito por QP";"18.763";"0,99"
"";"";"55555";"ENIVALDO EUZEBIO DOS ANJOS";"PSD";"PSB / PPS / PSD / PMN";"Eleito por QP";"18.625";"0,98"
"";"";"23123";"SANDRO HELENO GOMES DE SOUZA";"PPS";"PSB / PPS / PSD / PMN";"Eleito por média";"17.190";"0,91"
"";"";"11000";"JOAO CARLOS LORENZONI";"PP";"PTN / PSL / PT do B / PP / PTB";"Eleito por QP";"16.892";"0,89"
"";"";"77333";"RAQUEL FERREIRA MAGESTE LESSA";"SD";"SD / PSDB";"Eleito por QP";"16.160";"0,85"
"";"";"11190";"ERICK CABRAL MUSSO";"PP";"PTN / PSL / PT do B / PP / PTB";"Eleito por QP";"14.638";"0,77"
"";"";"44569";"DARY ALVES PAGUNG";"PRP";"PRP / PROS";"Eleito por QP";"14.327";"0,76"
"";"";"44567";"ALMIR VIEIRA";"PRP";"PRP / PROS";"Eleito por média";"14.020";"0,74"
"";"";"28100";"MARCOS BRUNO BASTOS";"PRTB";"PRB / PTC / PHS / PRTB / PSDC / PC do B";"Eleito por QP";"13.776";"0,73"
"";"";"45500";"MARCOS ANTONIO MANSOR";"PSDB";"SD / PSDB";"Eleito por QP";"13.568";"0,72"
"";"";"36036";"MARIA ELIANA DADALTO MELO";"PTC";"PRB / PTC / PHS / PRTB / PSDC / PC do B";"Eleito por QP";"12.345";"0,65"
"";"";"45456";"SERGIO MAJESKI";"PSDB";"SD / PSDB";"Eleito por QP";"12.007";"0,63"
"";"";"";"";"";"";"";"737.226";""
"";"";"";"";"";"";"";"737.226";""
"GO";"Deputado Estadual";"45111";"MANOEL JOSÉ DE OLIVEIRA";"PSDB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"62.655";"2,00"
"";"";"15601";"PAULO CEZAR MARTINS";"PMDB";"DEM / PMDB";"Eleito por QP";"54.629";"1,75"
"";"";"55555";"LINCOLN GRAZIANI PEREIRA DA ROCHA";"PSD";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"45.091";"1,44"
"";"";"45678";"JOSE ANTÔNIO VITTI";"PSDB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"43.867";"1,40"
"";"";"13123";"ADRIANA SAUTHIER ACCORSI";"PT";"PT";"Eleito por QP";"43.424";"1,39"
"";"";"14141";"HENRIQUE PAULISTA ARANTES";"PTB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"42.414";"1,36"
"";"";"15700";"BRUNO REGIANY PEIXOTO PIMENTA";"PMDB";"DEM / PMDB";"Eleito por QP";"37.826";"1,21"
"";"";"55123";"VIRMONDES BORGES CRUVINEL FILHO";"PSD";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"37.655";"1,20"
"";"";"45780";"ALOISIO MOREIRA DOS SANTOS";"PSDB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"37.430";"1,20"
"";"";"45000";"MARCO AURÉLIO  DE SENE PALMERSTON XAVIER";"PSDB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"37.273";"1,19"
"";"";"14147";"JOSÉ ANTÔNIO DA SILVA NETTO";"PTB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"37.061";"1,19"
"";"";"15111";"ADIB ELIAS JUNIOR";"PMDB";"DEM / PMDB";"Eleito por QP";"36.732";"1,17"
"";"";"14123";"TALLES ALVES BARRETO";"PTB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"36.639";"1,17"
"";"";"22690";"CLÁUDIO OLINTO MEIRELLES";"PR";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"36.176";"1,16"
"";"";"22122";"ÁLVARO SOARES GUIMARÃES";"PR";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"35.660";"1,14"
"";"";"31221";"JEAN CARLO DOS SANTOS";"PHS";"PHS";"Eleito por QP";"34.872";"1,12"
"";"";"14800";"VALCENOR BRAZ DE QUEIROZ";"PTB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"34.771";"1,11"
"";"";"45222";"GUSTAVO KOPPAN FAIAD SEBBA";"PSDB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"33.760";"1,08"
"";"";"45045";"LEDA BORGES DE MOURA";"PSDB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"32.217";"1,03"
"";"";"55333";"DIEGO VAZ SORGATTO";"PSD";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"32.162";"1,03"
"";"";"25111";"HELIO ANTONIO DE SOUSA";"DEM";"DEM / PMDB";"Eleito por QP";"31.137";"1,00"
"";"";"14133";"MARLUCIO PEREIRA DA SILVA";"PTB";"PSDB / PP / PR / PSD / PTB";"Eleito por QP";"30.957";"0,99"
"";"";"45321";"NÉDIO LEITE DE ASSUNÇÃO";"PSDB";"PSDB / PP / PR / PSD / PTB";"Eleito por média";"29.900";"0,96"
"";"";"55255";"FRANCISCO RODRIGUES VALE JUNIOR";"PSD";"PSDB / PP / PR / PSD / PTB";"Eleito por média";"29.718";"0,95"
"";"";"55000";"LISSAUER VIEIRA";"PSD";"PSDB / PP / PR / PSD / PTB";"Eleito por média";"29.676";"0,95"
"";"";"13800";"JOSÉ HUMBERTO AIDAR";"PT";"PT";"Eleito por QP";"28.375";"0,91"
"";"";"77123";"CARLOS ANTÔNIO DE SOUSA COSTA";"SD";"PTN / PRTB / PC do B / PPL / SD";"Eleito por QP";"28.093";"0,90"
"";"";"15123";"JOSÉ NELTO LAGARES DAS MERCEZ";"PMDB";"DEM / PMDB";"Eleito por QP";"28.042";"0,90"
"";"";"15800";"ERNESTO GUIMARÃES ROLLER";"PMDB";"DEM / PMDB";"Eleito por média";"24.975";"0,80"
"";"";"31789";"FRANCISCO SOBRINHO DE OLIVEIRA";"PHS";"PHS";"Eleito por média";"24.889";"0,80"
"";"";"13215";"RENATO MENEZES DE CASTRO";"PT";"PT";"Eleito por QP";"23.219";"0,74"
"";"";"44190";"JUNIO ALVES ARAÚJO";"PRP";"PSB / PSC / PRP";"Eleito por QP";"21.528";"0,69"
"";"";"12012";"ANTONIO CARLOS CAETANO DE MORAIS";"PDT";"PDT / PMN";"Eleito por QP";"21.155";"0,68"
"";"";"20012";"SIMEYZON SINELIZ FERNANDES DA SILVEIRA";"PSC";"PSB / PSC / PRP";"Eleito por QP";"20.472";"0,65"
"";"";"13188";"LUÍS CÉSAR BUENO E FREITAS";"PT";"PT";"Eleito por QP";"20.290";"0,65"
"";"";"33456";"ELIANE GONÇALVES PINHEIRO";"PMN";"PDT / PMN";"Eleito por QP";"19.778";"0,63"
"";"";"28600";"CHARLES BENTO EVANGELISTA";"PRTB";"PTN / PRTB / PC do B / PPL / SD";"Eleito por QP";"19.429";"0,62"
"";"";"17000";"LUCAS PINHEIRO BRANDAO CALIL";"PSL";"PSL / PTC";"Eleito por QP";"18.128";"0,58"
"";"";"65123";"MARIA ISAURA LEMOS";"PC do B";"PTN / PRTB / PC do B / PPL / SD";"Eleito por QP";"17.701";"0,57"
"";"";"17477";"SANTANA DA SILVA GOMES";"PSL";"PSL / PTC";"Eleito por média";"12.674";"0,41"
"";"";"90111";"SERGIO DE SOUZA BRAVO";"PROS";"PROS / PPS / PEN / PV";"Eleito por QP";"8.607";"0,28"
"";"";"";"";"";"";"";"1.281.057";""
"";"";"";"";"";"";"";"1.281.057";""
"MA";"Deputado Estadual";"22000";"JOSIMAR CUNHA RODRIGUES";"PR";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"99.252";"3,11"
"";"";"10234";"GLALBERT NASCIMENTO CUTRIM";"PRB";"PRB";"Eleito por QP";"85.984";"2,69"
"";"";"10000";"ANA DE NAZARE PEREIRA SILVA MACEDO MENDONÇA";"PRB";"PRB";"Eleito por QP";"78.287";"2,45"
"";"";"15333";"ANDREA TROVÃO MURAD BARROS";"PMDB";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"77.889";"2,44"
"";"";"25333";"ANTONIO PEREIRA FILHO";"DEM";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"73.353";"2,30"
"";"";"12345";"HUMBERTO IVAR ARAUJO COUTINHO";"PDT";"PSB / PDT / PC do B / PSDB";"Eleito por QP";"67.982";"2,13"
"";"";"15789";"JOSE ROBERTO COSTA SANTOS";"PMDB";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"57.569";"1,80"
"";"";"43333";"EDILAZIO GOMES DA SILVA JUNIOR";"PV";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"56.239";"1,76"
"";"";"17888";"EDSON CUNHA DE ARAUJO";"PSL";"PSL";"Eleito por QP";"55.269";"1,73"
"";"";"15222";"NINA CERES COUTO DE MELO AROSO";"PMDB";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"52.979";"1,66"
"";"";"20020";"LEOARREN TULIO DE SOUSA CUNHA";"PSC";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"50.828";"1,59"
"";"";"15800";"JOSE MAX PEREIRA BARROS";"PMDB";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"49.495";"1,55"
"";"";"43123";"JOSE ADRIANO CORDEIRO SARNEY";"PV";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"48.463";"1,52"
"";"";"19222";"FRANCISCO DE SOUSA DIAS NETO";"PTN";"PRP / PSDC / PTN";"Eleito por QP";"48.118";"1,51"
"";"";"33123";"EDUARDO SALIM BRAIDE";"PMN";"PEN / PMN / PHS / PSD";"Eleito por QP";"47.519";"1,49"
"";"";"31111";"JOSE CARLOS NOBRE MONTEIRO";"PHS";"PEN / PMN / PHS / PSD";"Eleito por QP";"42.032";"1,32"
"";"";"28028";"STENIO DOS SANTOS REZENDE";"PRTB";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"41.857";"1,31"
"";"";"43200";"RIGO ALBERTO TELIS DE SOUSA";"PV";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"41.016";"1,28"
"";"";"40100";"UBIRAJARA DO PINDARÉ ALMEIDA SOUSA";"PSB";"PSB / PDT / PC do B / PSDB";"Eleito por QP";"38.829";"1,22"
"";"";"13123";"JOSE INACIO SODRE RODRIGUES";"PT";"PT";"Eleito por QP";"38.753";"1,21"
"";"";"51222";"RICARDO TADEU RIBEIRO PEARCE";"PEN";"PEN / PMN / PHS / PSD";"Eleito por QP";"38.575";"1,21"
"";"";"20000";"ROGERIO RODRIGUES LIMA";"PSC";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"37.229";"1,17"
"";"";"45678";"JOSÉ ARIMATÉA LIMA NETO EVANGELISTA";"PSDB";"PSB / PDT / PC do B / PSDB";"Eleito por QP";"36.297";"1,14"
"";"";"25802";"CESAR HENRIQUE SANTOS PIRES";"DEM";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"36.221";"1,13"
"";"";"19123";"ALEXANDRE VICENTE DE PAULA ALMEIDA";"PTN";"PRP / PSDC / PTN";"Eleito por QP";"36.021";"1,13"
"";"";"12121";"FÁBIO HENRIQUE DIAS DE  MACEDO";"PDT";"PSB / PDT / PC do B / PSDB";"Eleito por QP";"35.770";"1,12"
"";"";"27111";"PAULO ROBERTO ALMEIDA NETO";"PSDC";"PRP / PSDC / PTN";"Eleito por QP";"34.580";"1,08"
"";"";"65678";"RAIMUNDO SOARES CUTRIM";"PC do B";"PSB / PDT / PC do B / PSDB";"Eleito por QP";"33.760";"1,06"
"";"";"12222";"VALÉRIA MARIA SANTOS MACEDO";"PDT";"PSB / PDT / PC do B / PSDB";"Eleito por QP";"33.159";"1,04"
"";"";"22223";"MARCUS VINICIUS DE OLIVEIRA PEREIRA";"PR";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por QP";"32.870";"1,03"
"";"";"10123";"JESUINO CORDEIRO MENDES JUNIOR";"PRB";"PRB";"Eleito por QP";"32.223";"1,01"
"";"";"36123";"EDIVALDO DE HOLANDA BRAGA";"PTC";"PTC";"Eleito por QP";"31.688";"0,99"
"";"";"65111";"MARCO AURÉLIO DA SILVA AZEVEDO";"PC do B";"PSB / PDT / PC do B / PSDB";"Eleito por QP";"30.900";"0,97"
"";"";"45456";"SÉRGIO BARBOSA FROTA";"PSDB";"PSB / PDT / PC do B / PSDB";"Eleito por QP";"30.525";"0,96"
"";"";"17000";"MARIA DA GRAÇA FONSECA PAZ";"PSL";"PSL";"Eleito por média";"30.313";"0,95"
"";"";"65065";"OTHELINO NOVA ALVES NETO";"PC do B";"PSB / PDT / PC do B / PSDB";"Eleito por média";"30.196";"0,95"
"";"";"70123";"FABIO HENRIQUE RAMOS BRAGA";"PT do B";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por média";"29.612";"0,93"
"";"";"43000";"HEMETERIO WEBA FILHO";"PV";"PMDB / DEM / PTB / PV / PT do B / PSC / PRTB / PR";"Eleito por média";"27.459";"0,86"
"";"";"13888";"FRANCISCA FERREIRA";"PT";"PT";"Eleito por QP";"27.330";"0,86"
"";"";"23123";"CARLOS WELLINGTON DE CASTRO BEZERRA";"PPS";"PP / PROS / SD / PPS";"Eleito por QP";"22.896";"0,72"
"";"";"77123";"LEVI PONTES DE AGUIAR";"SD";"PP / PROS / SD / PPS";"Eleito por QP";"19.603";"0,61"
"";"";"11190";"ROBERTO CAMPOS FILHO";"PP";"PP / PROS / SD / PPS";"Eleito por QP";"19.298";"0,60"
"";"";"";"";"";"";"";"1.838.238";""
"";"";"";"";"";"";"";"1.838.238";""
"MG";"Deputado Estadual";"13789";"PAULO JOSE CARLOS GUEDES";"PT";"PT / PROS / PMDB / PRB";"Eleito por QP";"164.831";"1,58"
"";"";"65000";"MARIO HENRIQUE DA SILVA";"PC do B";"PC do B";"Eleito por QP";"130.593";"1,26"
"";"";"40444";"LEANDRO ANDRADE GENARO OLIVEIRA";"PSB";"PSB / PPL / PRTB";"Eleito por QP";"127.868";"1,23"
"";"";"11210";"GILBERTO WAGNER MARTINS PEREIRA ANTUNES";"PP";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"104.730";"1,01"
"";"";"12312";"WASHINGTON FERNANDO RODRIGUES";"PDT";"PDT / PV";"Eleito por QP";"98.841";"0,95"
"";"";"55123";"WILSON ROBERTO BATISTA";"PSD";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"97.256";"0,93"
"";"";"45222";"DALMO ROBERTO RIBEIRO SILVA";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"93.828";"0,90"
"";"";"14444";"BRAULIO JOSE TANUS BRAZ";"PTB";"PTB / SD";"Eleito por QP";"93.686";"0,90"
"";"";"23123";"ANTONIO JORGE DE SOUZA MARQUES";"PPS";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"93.034";"0,89"
"";"";"14111";"ARLEN DE PAULO SANTIAGO FILHO";"PTB";"PTB / SD";"Eleito por QP";"92.508";"0,89"
"";"";"45010";"ANTÔNIO CARLOS ARANTES";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"90.939";"0,87"
"";"";"55555";"CÁSSIO ANTONIO FERREIRA SOARES";"PSD";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"90.609";"0,87"
"";"";"43111";"TIAGO ULISSES DE CASTRO E OLIVEIRA";"PV";"PDT / PV";"Eleito por QP";"90.589";"0,87"
"";"";"13913";"ELISMAR FERNANDES PRADO";"PT";"PT / PROS / PMDB / PRB";"Eleito por QP";"86.515";"0,83"
"";"";"11789";"NEILANDO ALVES PIMENTA";"PP";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"86.252";"0,83"
"";"";"45123";"JOSÉ BONIFÁCIO MOURÃO";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"85.401";"0,82"
"";"";"25141";"IONE MARIA PINHEIRO";"DEM";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"81.956";"0,79"
"";"";"45200";"JOÃO VITOR XAVIER FAUSTINO";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"81.156";"0,78"
"";"";"43120";"HELY TARQUINIO";"PV";"PDT / PV";"Eleito por QP";"80.030";"0,77"
"";"";"12212";"ALENCAR MAGALHAES DA SILVEIRA JUNIOR";"PDT";"PDT / PV";"Eleito por QP";"79.389";"0,76"
"";"";"15133";"JOÃO LÚCIO MAGALHÃES BIFANO";"PMDB";"PT / PROS / PMDB / PRB";"Eleito por QP";"79.375";"0,76"
"";"";"13900";"MARILIA APARECIDA CAMPOS";"PT";"PT / PROS / PMDB / PRB";"Eleito por QP";"78.801";"0,76"
"";"";"14190";"DILZON LUIZ DE MELO";"PTB";"PTB / SD";"Eleito por QP";"78.309";"0,75"
"";"";"13139";"DURVAL ÂNGELO ANDRADE";"PT";"PT / PROS / PMDB / PRB";"Eleito por QP";"76.674";"0,74"
"";"";"14789";"MÁRCIO JOSÉ MACHADO OLIVEIRA";"PTB";"PTB / SD";"Eleito por QP";"76.551";"0,74"
"";"";"55789";"NACIB DUARTE BECHIR";"PSD";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"75.666";"0,73"
"";"";"43500";"AGOSTINHO CELIO ANDRADE PATRUS";"PV";"PDT / PV";"Eleito por QP";"74.232";"0,71"
"";"";"70100";"JOÃO BOSCO";"PT do B";"PT do B";"Eleito por QP";"72.535";"0,70"
"";"";"13123";"ROGÉRIO CORREIA DE MOURA BAPTISTA";"PT";"PT / PROS / PMDB / PRB";"Eleito por QP";"72.413";"0,70"
"";"";"51333";"FREDERICO BORGES DA COSTA";"PEN";"PRP / PEN / PHS";"Eleito por QP";"70.823";"0,68"
"";"";"10100";"GILBERTO APARECIDO ABRAMO";"PRB";"PT / PROS / PMDB / PRB";"Eleito por QP";"70.653";"0,68"
"";"";"13077";"ULYSSES GOMES DE OLIVEIRA NETO";"PT";"PT / PROS / PMDB / PRB";"Eleito por QP";"69.029";"0,66"
"";"";"40640";"WANDER JOSE GODDARD BORGES";"PSB";"PSB / PPL / PRTB";"Eleito por QP";"67.076";"0,64"
"";"";"45678";"GUSTAVO DA CUNHA PEREIRA VALADARES";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"67.023";"0,64"
"";"";"70200";"EMIDIO ALVES MADEIRA JUNIOR";"PT do B";"PT do B";"Eleito por QP";"66.018";"0,63"
"";"";"55787";"LUIZ FÁBIO CHEREM";"PSD";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"65.778";"0,63"
"";"";"10123";"CARLOS HENRIQUE ALVES DA SILVA";"PRB";"PT / PROS / PMDB / PRB";"Eleito por QP";"65.769";"0,63"
"";"";"23456";"THIAGO FELLIPE MOTTA COTA";"PPS";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"65.745";"0,63"
"";"";"45999";"LUIZ HUMBERTO CARNEIRO";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"65.301";"0,63"
"";"";"11911";"FELIPE JOSÉ FONSECA ATTIÊ";"PP";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"64.597";"0,62"
"";"";"45777";"JOÃO LEITE DA SILVA NETO";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"63.623";"0,61"
"";"";"23000";"FABIANO GALLETTI TOLENTINO";"PPS";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"62.776";"0,60"
"";"";"25789";"GUSTAVO DE FARIA DIAS CORREA";"DEM";"DEM / PSDB / PP / PSD / PPS";"Eleito por QP";"60.384";"0,58"
"";"";"90151";"ROSANGELA DE OLIVEIRA CAMPOS REIS";"PROS";"PT / PROS / PMDB / PRB";"Eleito por QP";"58.725";"0,56"
"";"";"45240";"TITO BRUNO MIRANDA TORRES DUARTE";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por média";"58.670";"0,56"
"";"";"15900";"LUIZ SÁVIO DE SOUZA CRUZ";"PMDB";"PT / PROS / PMDB / PRB";"Eleito por QP";"58.655";"0,56"
"";"";"43000";"INÁCIO FRANCO";"PV";"PDT / PV";"Eleito por QP";"58.620";"0,56"
"";"";"15123";"ADALCLEVER RIBEIRO LOPES";"PMDB";"PT / PROS / PMDB / PRB";"Eleito por QP";"58.180";"0,56"
"";"";"45045";"LAFAYETTE LUIZ DOORGAL DE ANDRADA";"PSDB";"DEM / PSDB / PP / PSD / PPS";"Eleito por média";"58.088";"0,56"
"";"";"15196";"CELISE BARREIROS LAVIOLA CABRAL DE LIRA";"PMDB";"PT / PROS / PMDB / PRB";"Eleito por QP";"57.476";"0,55"
"";"";"19456";"ARLETE GONÇALVES SANTOS MAGALHÃES";"PTN";"PTN / PSDC";"Eleito por QP";"56.772";"0,55"
"";"";"12000";"RAIMUNDO NONATO DE BARCELOS";"PDT";"PDT / PV";"Eleito por QP";"55.590";"0,53"
"";"";"20800";"JEFERSON DOUGLAS SOARES ESTANISLAU";"PSC";"PSC / PTC / PSL";"Eleito por QP";"55.585";"0,53"
"";"";"19222";"ROBERTO DIAS DE ANDRADE";"PTN";"PTN / PSDC";"Eleito por QP";"54.925";"0,53"
"";"";"22333";"LEONARDO MORREALE DINIZ PORTELA";"PR";"PR";"Eleito por QP";"54.602";"0,52"
"";"";"15222";"IVAIR NOGUEIRA DO PINHO";"PMDB";"PT / PROS / PMDB / PRB";"Eleito por QP";"53.708";"0,52"
"";"";"19123";"GLYCON MOREIRA FRANCO";"PTN";"PTN / PSDC";"Eleito por média";"52.525";"0,50"
"";"";"13100";"JEAN MARK FREIRE SILVA";"PT";"PT / PROS / PMDB / PRB";"Eleito por QP";"52.315";"0,50"
"";"";"20123";"NORALDINO LUCIO DIAS JUNIOR";"PSC";"PSC / PTC / PSL";"Eleito por QP";"51.871";"0,50"
"";"";"33123";"ISAURO JOSE DE CALAIS FILHO";"PMN";"PMN";"Eleito por QP";"51.569";"0,50"
